FileName/RunID,True Positives,True Negatives,False Positives,False Negatives, ,FP: Explicit in Axiom,FP: Explicit in NL,FP: Perfect Match, ,FN: More Info in Axiom,FN:More Info in NL,FN:No Contradictions,FN:Contradictions, ,Precision,Recall,F1-Score, ,% of Explicit in Axiom Wrong,% of Explicit in NL Wrong,% Of Perfect Match Wrong, ,% of More in Axiom Wrong,% of More in NL Wrong,% of No Contradictions Wrong,% of Contradictions Wrong, ,% of Errors Ex in Ax,% of Errors Ex in NL,% of Errors Perfect,% of Errors More in Axiom,% of Errors More in NL,% of Errors No Contradictions,% of Errors Contradictions
basic: 07,19.0,3.6666666666666665,17.333333333333332,1.0, ,9.0,3.6666666666666665,4.666666666666667, ,0.0,1.0,0.0,0.0, ,0.5230803558976933,0.9500000000000001,0.6743295019157088, ,100.0,91.66666666666667,58.333333333333336, ,0.0,16.666666666666668,0.0,0.0, ,49.12280701754386,19.98050682261209,25.438596491228072,0.0,5.458089668615984,0.0,0.0
extended: 07,18.666666666666668,7.0,14.0,1.3333333333333333, ,7.0,1.6666666666666667,5.333333333333333, ,0.6666666666666666,0.6666666666666666,0.0,0.0, ,0.5715245775729646,0.9333333333333332,0.7084875908405319, ,77.77777777777777,41.666666666666664,66.66666666666667, ,13.333333333333334,11.111111111111112,0.0,0.0, ,45.55555555555555,10.833333333333334,35.0,4.166666666666667,4.444444444444445,0.0,0.0
basic: 08,7.333333333333333,20.0,1.0,12.666666666666666, ,1.0,0.0,0.0, ,3.0,3.6666666666666665,6.0,0.0, ,0.8727272727272727,0.3666666666666667,0.5071116054875788, ,11.111111111111109,0.0,0.0, ,60.0,61.111111111111114,75.0,0.0, ,7.088989441930619,0.0,0.0,22.528451940216645,27.656657068421776,42.725901549430965,0.0
extended: 08,4.333333333333333,21.0,0.0,15.666666666666666, ,0.0,0.0,0.0, ,4.666666666666667,4.666666666666667,6.333333333333333,0.0, ,1.0,0.21666666666666667,0.35362318840579715, ,0.0,0.0,0.0, ,93.33333333333333,77.77777777777777,79.16666666666667,0.0, ,0.0,0.0,0.0,29.803921568627448,29.803921568627448,40.392156862745104,0.0
basic: 09,11.333333333333334,19.333333333333332,1.6666666666666667,8.666666666666666, ,1.3333333333333333,0.3333333333333333,0.0, ,1.6666666666666667,3.6666666666666665,3.3333333333333335,0.0, ,0.8578088578088577,0.5666666666666668,0.679979518689196, ,14.814814814814815,8.333333333333334,0.0, ,33.333333333333336,61.11111111111111,41.666666666666664,0.0, ,10.505050505050505,2.2222222222222223,0.0,12.727272727272728,43.838383838383834,30.70707070707071,0.0
extended: 09,6.0,20.666666666666668,0.3333333333333333,14.0, ,0.3333333333333333,0.0,0.0, ,3.6666666666666665,5.0,5.333333333333333,0.0, ,0.9583333333333334,0.3,0.4538461538461538, ,3.7037037037037037,0.0,0.0, ,73.33333333333333,83.33333333333333,66.66666666666667,0.0, ,2.380952380952381,0.0,0.0,25.555555555555557,34.761904761904766,37.3015873015873,0.0
basic: 10,9.666666666666666,18.0,3.0,10.333333333333334, ,2.6666666666666665,0.0,0.3333333333333333, ,3.3333333333333335,3.0,4.0,0.0, ,0.7737262737262737,0.48333333333333334,0.5935445536963564, ,29.62962962962963,0.0,4.166666666666667, ,66.66666666666667,50.0,50.0,0.0, ,18.575174825174827,0.0,2.5641025641025643,25.597319347319345,22.086247086247084,31.177156177156178,0.0
extended: 10,7.666666666666667,20.333333333333332,0.6666666666666666,12.333333333333334, ,0.6666666666666666,0.0,0.0, ,3.3333333333333335,4.666666666666667,4.333333333333333,0.0, ,0.9111111111111111,0.3833333333333333,0.5351016799292662, ,7.407407407407407,0.0,0.0, ,66.66666666666667,77.77777777777777,54.166666666666664,0.0, ,4.861111111111112,0.0,0.0,24.810606060606062,36.67929292929293,33.6489898989899,0.0
basic: 11,13.0,16.0,5.0,7.0, ,3.6666666666666665,1.0,0.3333333333333333, ,2.0,1.6666666666666667,3.3333333333333335,0.0, ,0.7283496732026143,0.6499999999999999,0.6845992333797212, ,40.74074074074074,25.0,4.166666666666667, ,40.0,27.777777777777782,41.666666666666664,0.0, ,30.512820512820515,7.6923076923076925,2.5641025641025643,16.923076923076923,13.589743589743591,28.71794871794872,0.0
extended: 11,8.666666666666666,20.333333333333332,0.6666666666666666,11.333333333333334, ,0.6666666666666666,0.0,0.0, ,3.3333333333333335,5.0,3.0,0.0, ,0.9280303030303031,0.43333333333333335,0.5886169818316648, ,7.407407407407407,0.0,0.0, ,66.66666666666667,83.33333333333333,37.5,0.0, ,5.411255411255412,0.0,0.0,27.705627705627705,42.2077922077922,24.675324675324678,0.0
